# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,364698097177665017356341106841923616768.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000
0.1500000,0.1500000,0.1500000,inf,nan,1276.6162901,41300.1070644,26671.6141564,163553.6609074,2724.4881711,115215.6215261,41279.8706386,41320.3434903,48686.1687629,30791.8367676,845242.1280233,41300.1070644,26671.6141564,163553.6609074,2724.4881711,115215.6215261,41279.8706386,41320.3434903,48686.1687629,30791.8367676,845242.1280233
0.1525000,0.1525000,0.1525000,inf,nan,1060.0661130,34043.3634018,21964.6362813,135040.2206514,2234.5237131,95115.7259922,34023.9952281,34062.7315755,40131.6377522,25381.4763059,697769.5472844,34043.3634018,21964.6362813,135040.2206514,2234.5237131,95115.7259922,34023.9952281,34062.7315755,40131.6377522,25381.4763059,697769.5472844
0.1550000,0.1550000,0.1550000,inf,nan,883.4764990,28149.2316220,18143.9135118,111847.7868795,1849.8670366,78768.4265888,28130.6831870,28167.7800570,33183.4065020,20987.0290139,577832.1940705,28149.2316220,18143.9135118,111847.7868795,1838.0423209,78768.4265888,28130.6831870,28167.7800570,33183.4065020,20987.0290139,577832.1940705
0.1575000,0.1575000,0.1575000,inf,nan,738.8285988,23345.3120598,15031.9208958,92917.8648315,1527.6587574,65426.9743239,23327.5380329,23363.0860867,27520.3597171,17405.4037466,479950.2841339,23345.3120598,15031.9208958,92917.8648315,1516.1370795,65426.9743239,23327.5380329,23363.0860867,27520.3597171,17405.4037466,479950.2841339
0.1600000,0.1600000,0.1600000,inf,nan,619.8409029,19416.9374312,12488.8136391,77415.4505771,1265.2301810,54502.3297621,19399.8954313,19433.9794310,22889.4392733,14476.5524936,399801.4016254,19416.9374312,12488.8136391,77415.4505771,1253.9422531,54502.3297621,19399.8954313,19433.9794310,22889.4392733,14476.5524936,399801.4016254
0.1625000,0.1625000,0.1625000,inf,nan,521.5659141,16194.2560514,10403.9878834,64679.1647154,1050.7888532,45527.9675693,16177.9064322,16210.6056707,19090.4174142,12073.8401024,333962.2027640,16194.2560514,10403.9878834,64679.1647154,1039.7237513,45527.9675693,16177.9064322,16210.6056707,19090.4174142,12073.8401024,333962.2027640
0.1650000,0.1650000,0.1650000,inf,nan,440.0864642,13542.3531225,8689.6277956,54183.0933493,875.0382653,38132.9450432,13526.6587741,13558.0474710,15964.2513406,10096.6790751,279710.7698580,13542.3531225,8689.6277956,54183.0933493,864.1843589,38132.9450432,13526.6587741,13558.0474710,15964.2513406,10096.6790751,279710.7698580
0.1675000,0.1675000,0.1675000,inf,nan,372.2856335,11353.6618668,7275.7495725,45507.4562272,730.5858989,32021.2014520,11338.5880339,11368.7356997,13384.1371613,8464.8715891,234874.6937002,11353.6618668,7275.7495725,45507.4562272,719.9307106,32021.2014520,11338.5880339,11368.7356997,13384.1371613,8464.8715891,234874.6937002
0.1700000,0.1700000,0.1700000,inf,nan,315.6713937,9542.1085372,6106.3787356,38315.9615428,611.5324218,26955.5771358,9527.6226511,9556.5944233,11248.6078032,7114.2442328,197713.7944428,9542.1085372,6106.3787356,38315.9615428,601.0626354,26955.5771358,9527.6226511,9556.5944233,11248.6078032,7114.2442328,197713.7944428
0.1725000,0.1725000,0.1725000,inf,nan,268.2421930,8038.5762146,5136.5892617,32338.2489178,513.1537440,22745.4239791,8024.6477383,8052.5046908,9476.1855601,5993.2659801,166829.1994742,8038.5762146,5136.5892617,32338.2489178,502.8554829,22745.4239791,8024.6477383,8052.5046908,9476.1855601,5993.2659801,166829.1994742
0.1750000,0.1750000,0.1750000,inf,nan,228.3833592,6787.3760529,4330.2009598,27356.2212913,431.6540022,19236.9606801,6773.9763382,6800.7757675,8001.2222596,5060.4172811,141092.5651479,6787.3760529,4330.2009598,27356.2212913,421.5134072,19236.9606801,6773.9763382,6800.7757675,8001.2222596,5060.4172811,141092.5651479
0.1775000,0.1775000,0.1775000,inf,nan,205.5737650,5743.4913949,3657.9817241,23193.3618472,363.9729414,16305.7347871,5730.5935504,5756.3892393,6770.6505192,4282.1353763,119590.7597849,5743.4913949,3657.9817241,23193.3618472,353.9770220,16305.7347871,5730.5935504,5756.3892393,6770.6505192,4282.1353763,119590.7597849
0.1800000,0.1800000,0.1800000,inf,nan,177.0383536,4870.4172448,3096.2386112,19706.3517409,307.6352168,13850.7085157,4857.9960143,4882.8384753,5741.4368334,3631.2034871,101582.4632769,4870.4172448,3096.2386112,19706.3517409,297.7728845,13850.7085157,4857.9960143,4882.8384753,5741.4368334,3631.2034871,101582.4632769
0.1825000,0.1825000,0.1825000,inf,nan,152.8277776,4138.4601917,2625.7095657,16778.4684130,260.6321617,11789.6011552,4126.4918413,4150.4285421,4878.5774573,3085.4833013,86463.9884441,4138.4601917,2625.7095657,16778.4684130,250.8952877,11789.6011552,4126.4918413,4150.4285421,4878.5774573,3085.4833013,86463.9884441
0.1850000,0.1850000,0.1850000,inf,nan,132.2351198,3523.3958327,2230.6885084,14314.3673233,221.3287964,10055.2077304,3511.8580470,3534.9336183,4153.5157248,2626.9139975,73742.2667919,3523.3958327,2230.6885084,14314.3673233,211.7130992,10055.2077304,3511.8580470,3534.9336183,4153.5157248,2626.9139975,73742.2667919
0.1875000,0.1875000,0.1875000,inf,nan,114.6791016,3005.4048135,1898.3322479,12235.9426406,188.3904620,8592.4790262,2994.2765993,3016.5330277,3542.8878119,2240.7189960,63013.4215783,3005.4048135,1898.3322479,12235.9426406,178.8960888,8592.4790262,2994.2765993,3016.5330277,3542.8878119,2240.7189960,63013.4215783
0.1900000,0.1900000,0.1900000,inf,nan,99.6790893,2568.2268074,1630.0356609,10479.0325593,160.7246959,7356.1975901,2557.4884046,2578.9652102,3027.5254147,1914.7751969,53945.7144517,2568.2268074,1618.1095732,10479.0325593,151.3564766,7356.1975901,2557.4884046,2578.9652102,3027.5254147,1914.7751969,53945.7144517
0.1925000,0.1925000,0.1925000,inf,nan,86.8354227,2198.4855779,1393.1000552,8990.7881957,137.4349892,6309.1219370,2188.1183769,2208.8527789,2591.6601063,1651.4051705,46265.9279396,2198.4855779,1381.3619256,8990.7881957,128.2024074,6309.1219370,2188.1183769,2208.8527789,2591.6601063,1639.1097714,46265.9279396
0.1950000,0.1950000,0.1950000,inf,nan,75.8140060,1885.1488091,1192.5027845,7727.5656509,117.7839381,5420.4998646,1875.1352746,1895.1623436,2222.2865650,1417.6400930,39748.4565814,1885.1488091,1180.9519366,7727.5656509,108.7008029,5420.4998646,1875.1352746,1895.1623436,2222.2865650,1405.4974318,39748.4565814
0.1975000,0.1975000,0.1975000,1631.3645569,-0.1410857,66.3342989,1631.3645569,1022.3464236,6653.2319482,101.1639211,4664.8737523,1621.5404396,1641.0692616,1908.6513710,1219.1253943,34206.5406910,1619.0944568,1010.9813912,6653.2319482,92.2476108,4664.8737523,1609.4180570,1628.7708567,1908.6513710,1207.1371183,34206.5406910
0.2000000,0.2000000,0.2000000,1404.8827969,-0.1365213,58.1599290,1404.8827969,877.7466809,5737.7994666,87.0737629,4021.1175951,1395.3702708,1414.0883521,1654.1170303,1050.2221593,29485.2006168,1392.7615668,866.5642241,5737.7994666,78.3439096,4021.1175951,1383.4067075,1402.1164261,1641.8413778,1038.3916621,29485.2006168
0.2025000,0.2025000,0.2025000,1211.8387070,-0.1320847,51.0912293,1211.8387070,754.6487388,4956.3219426,75.0999683,3471.6585490,1202.6249430,1220.3841108,1426.5802311,906.2456996,25455.5249374,1199.8682888,743.6432798,4956.3219426,66.5766601,3471.6585490,1190.8202527,1208.9163249,1414.4512970,894.5775476,25455.5249374
0.2050000,0.2050000,0.2050000,1046.9994092,-0.1277035,44.9592465,1046.9994092,649.6784310,4287.9994014,64.9012578,3001.8458431,1038.0738088,1054.7056459,1232.2948604,783.2955789,22010.0400281,1035.1835106,638.8419811,4287.9994014,56.6031575,3001.8458431,1026.4284007,1043.9386204,1220.3144902,771.7946501,22010.0400281
0.2075000,0.2075000,0.2075000,905.9979348,-0.1232937,39.6210699,905.9979348,560.0214480,3715.4504746,56.1954615,2599.4377525,897.3524835,912.7405201,1066.1124917,678.1174706,19058.9459166,894.3414076,549.3331784,3715.4504746,48.1384390,2599.4377525,885.8660949,902.3061334,1054.2843541,666.7879721,19058.9459166
0.2100000,0.2100000,0.2100000,785.1824834,-0.1187764,34.9563635,785.1824834,483.3251198,3224.1192196,48.7482899,2254.1834272,776.8116650,790.9276249,923.7273276,587.9905138,16527.0481724,773.6904418,472.7093593,3224.1192196,40.9450584,2254.1834272,765.4825162,779.9902015,912.0563141,576.8350614,16527.0481724
0.2125000,0.2125000,0.2125000,681.4932507,-0.1140972,30.8646830,681.4932507,417.6183881,2801.7903238,42.3639058,1957.4811559,673.3934903,686.2836175,801.5311495,510.6351737,14351.2506331,670.1700921,407.0754071,2801.7903238,34.8247612,1957.4811559,662.2178174,675.0389780,790.0225090,499.6541063,14351.2506331
0.2150000,0.2150000,0.2150000,592.3614658,-0.1092396,27.2629043,592.3614658,361.2464368,2438.1918914,36.8774189,1714.4160047,584.5302520,596.2834543,696.4944993,444.1376791,12478.5012845,581.2099698,350.7740966,2438.1918914,29.6116902,1702.0983886,573.5022411,584.8484403,685.1528649,433.3287197,12478.5012845
0.2175000,0.2175000,0.2175000,515.6263830,-0.1042280,24.0822844,515.6263830,312.8171449,2124.6691938,32.1493478,1494.1327821,508.0613238,518.7830784,606.0690466,386.8879467,10864.1052778,504.6470522,302.4117215,2124.6691938,25.1668277,1481.9417965,497.1733573,507.2269055,594.8975268,376.2462318,10864.1052778
0.2200000,0.2200000,0.2200000,449.4668783,-0.0991207,21.2652637,449.4668783,271.1570899,1853.9160692,28.0618036,1303.9332057,442.1649179,451.9618280,528.1071276,337.5285156,9470.3361716,438.6576200,260.8139497,1853.9160692,21.3734371,1291.8679776,431.4080024,440.3262183,517.1066236,327.0469447,9470.3361716
0.2225000,0.2225000,0.2225000,392.3449900,-0.0939950,18.7626069,392.3449900,235.2752625,1630.8391019,24.5158321,1139.4651365,385.3019229,394.2741269,460.7952807,294.9124798,8265.2900397,381.7011555,224.9894547,1619.7532743,18.1333175,1127.5272625,374.6661805,382.5850142,449.9641331,284.5823052,8265.2900397
0.2250000,0.2250000,0.2250000,342.9592667,-0.0889319,16.5314769,342.9592667,204.3330086,1426.4622899,21.4292443,997.0412255,336.1695767,344.4076378,402.5992595,258.0687718,7221.9378514,332.4739970,194.0998849,1415.4549204,15.3637175,985.2345457,325.6447203,332.6818355,391.9332486,247.8803513,7221.9378514
0.2275000,0.2275000,0.2275000,300.2061673,-0.0840028,14.5345930,300.2061673,177.6190024,1248.7613012,18.7344448,873.5322310,293.6631515,301.2471639,352.2184915,226.1734577,6317.3401090,289.8709691,167.4350133,1237.2312549,12.9947887,861.8622309,283.2389068,289.4963036,341.7111462,216.1171048,6317.3401090
0.2300000,0.2300000,0.2300000,263.1480723,-0.0792606,12.7401160,263.1480723,154.5283248,1094.2511558,16.3761107,766.2783582,256.8441709,263.8438143,308.5483177,198.5259733,5531.9945772,252.9535476,144.3921293,1082.4983508,10.9674782,754.7513172,246.5025365,252.0768976,298.1914572,188.5928367,5531.9945772
0.2325000,0.2325000,0.2325000,230.9867245,-0.0747358,11.1216759,230.9867245,134.5449755,959.8385875,14.3088414,673.0153782,224.9139615,231.3889105,270.6486325,174.5294408,4849.2934349,220.9233928,124.4589140,947.9863951,9.2317827,661.6374004,214.6251474,219.6141579,260.4330679,164.7123345,4849.2934349
0.2350000,0.2350000,0.2350000,203.0411523,-0.0704376,9.6580881,203.0411523,117.2273908,842.8059892,12.4949981,591.8128829,197.1915656,203.1921057,237.7177958,153.6743605,4255.0705828,193.1003010,107.1991804,830.9059518,7.7452974,580.5889627,186.9521965,191.4183594,227.6341276,143.9684633,4255.0705828
0.2375000,0.2375000,0.2375000,178.7293103,-0.0663596,8.3326281,178.7293103,102.1967376,740.7985777,10.9029032,521.0225418,173.0952379,178.6631985,209.0709005,135.5250779,3737.2233983,168.9038004,92.2409775,728.8736293,6.4720094,509.9558094,162.9028766,166.9008699,199.1103538,125.9284448,3737.2233983
0.2400000,0.2400000,0.2400000,157.5528099,-0.0624882,7.1320176,157.5528099,89.1278235,651.7887056,9.5054622,459.2346502,152.1269141,157.2971020,184.1216623,119.7085092,3285.3960897,147.8377598,79.2666456,639.8498355,5.3812910,448.3259037,141.9808066,145.5585589,174.2768878,110.2223818,3285.3960897
0.2425000,0.2425000,0.2425000,139.0841991,-0.0588134,6.0453710,139.0841991,77.7422981,574.0336918,8.2791752,405.2416038,133.8591812,138.6613897,162.3673243,105.9047095,2890.7141288,129.4774933,68.0044892,562.0865590,4.4470596,394.4891626,123.7611214,126.9607308,152.6330931,96.5336441,2890.7141288
0.2450000,0.2450000,0.2450000,122.9563296,-0.0553359,5.0633014,122.9563296,67.8034367,506.0357639,7.2034447,358.0071836,117.9243992,122.3858373,143.3760622,93.8389769,2545.5611165,113.4589356,58.1991111,494.0834830,3.6470739,347.4070380,107.8796340,110.7381557,133.7497958,84.5907982,2545.5611165
0.2475000,0.2475000,0.2475000,108.8534290,-0.0520705,4.1772798,108.8534290,59.1114595,446.5066396,6.2600802,316.6407194,104.0057192,108.1534510,126.7764395,83.2752794,2243.3909732,99.4695407,49.6616011,434.5510381,2.9623445,306.1869122,94.0237235,96.5738447,117.2585543,74.1608213,2243.3909732
0.2500000,0.2500000,0.2500000,96.5036008,-0.0490426,3.3792550,96.5036008,51.4984620,394.3370031,5.4329265,280.3753396,91.8297961,95.6926146,112.2485428,74.0108183,1978.5695872,87.2406150,42.2377163,382.3792444,2.3766393,270.0605106,81.9246592,84.1952783,102.8426222,65.0433853,1978.5695872
0.2525000,0.2525000,0.2525000,85.6725549,-0.0462796,2.6614878,85.6725549,44.8227186,348.5704346,4.7075739,248.5496368,81.1609698,84.7701636,99.5165171,65.8715106,1758.4269537,76.5408488,35.7792770,336.6113912,1.8760666,238.3656678,71.3511249,73.3678487,90.2293226,57.0660342,1746.2410777
0.2550000,0.2550000,0.2550000,76.1584041,-0.0437999,2.0165273,76.1584041,38.9629370,308.3811960,4.0711402,220.5921917,71.7965949,75.1853312,88.3423076,58.7081292,1554.2907364,67.1708492,30.1586744,296.4217674,1.4487251,210.5309043,62.1037461,63.8893171,79.1836035,50.0801080,1542.2146607
0.2575000,0.2575000,0.2575000,67.7873308,-0.0416029,1.4372646,67.7873308,33.8133953,273.0553031,3.5121221,196.0085010,63.5630908,66.7645682,78.5204502,52.3928484,1374.8338910,58.9585127,25.2658773,261.0967901,1.0844075,186.0623566,54.0104568,55.5851209,69.5025825,43.9572928,1362.8687900
0.2600000,0.2600000,0.2600000,60.4098862,-0.0396647,0.9170194,60.4098862,29.2806035,241.9744150,3.0203010,174.3699358,56.3122718,59.3572280,69.8737353,46.8160341,1216.9207337,51.7551016,20.7868036,230.0189873,0.7743509,164.5326869,46.9225724,48.3043960,61.0109220,38.5866951,1205.0698086
0.2625000,0.2625000,0.2625000,53.8976844,-0.0379416,0.4496361,53.8976844,25.2814851,214.6021643,2.5866683,155.3044145,49.9176840,52.8320357,62.2495210,41.8832618,1077.8347160,45.4319124,16.7530257,202.6533821,0.5110251,145.5716559,40.7114546,41.9165973,53.5569012,33.8723585,1066.1028084
0.2650000,0.2650000,0.2650000,48.1403287,-0.0363772,0.0295752,48.1403287,21.7425434,190.4726274,2.2033405,138.4885131,44.2709600,47.0742002,55.5164636,37.5126713,955.2197855,39.8774429,13.2481003,178.5359024,0.2879535,128.8580989,35.2656752,36.3086262,47.0090770,29.7311508,943.6127781
0.2675000,0.2675000,0.2675000,43.0425420,-0.0349129,-0.3480182,43.0425420,18.5993817,169.1806540,1.8634592,123.6407672,39.2784415,41.9830246,49.5614909,33.6328118,847.0303478,34.9949789,10.2035990,157.2634997,0.0995607,114.1130857,30.4886011,31.3823829,41.2534391,26.0909658,835.5544348
0.2700000,0.2700000,0.2700000,38.5215945,-0.0334947,-0.6872900,38.5215945,15.7963024,150.3737659,1.5610922,110.5159638,34.8583755,37.4699541,44.2869634,30.1810711,751.4884709,30.7005370,7.5602420,138.4857128,-0.0589563,101.0940811,26.2963348,27.0526796,36.1909843,22.8891882,740.1493975
0.2725000,0.2725000,0.2725000,34.5051761,-0.0320775,-0.9917116,34.5051761,13.2860693,133.7453207,1.2911478,98.9002755,30.9388397,33.4571232,39.6080972,27.1026529,667.0472024,26.9211064,5.2666221,121.8974554,-0.1917388,89.5899531,22.6021040,23.2454579,31.7356448,20.0713841,655.8495756
0.2750000,0.2750000,0.2750000,30.9298157,-0.0306272,-1.2641702,30.9298157,11.0298467,119.0286383,1.0493072,88.6071307,27.4563468,29.8764901,35.4507888,24.3499412,592.3590669,23.5931459,3.2781149,107.2328423,-0.3023593,79.4166997,19.3569511,19.8962636,27.8125158,17.5901795,581.3058289
0.2775000,0.2775000,0.2775000,27.7398330,-0.0291236,-1.5070947,27.7398330,8.9969484,105.9918339,0.8319674,79.4737373,24.3549367,26.6694987,31.7499584,21.8820255,526.2489854,20.6612968,1.5559461,94.2598963,-0.3939021,70.4137857,16.5068744,16.9489416,24.3563384,15.4043010,515.3411029
0.2800000,0.2800000,0.2800000,24.8866837,-0.0275622,-1.7225907,24.8866837,7.1639215,94.4331809,0.6361895,71.3581541,21.5855687,23.7869529,28.4484234,19.6641882,467.6909872,18.0772790,0.0663930,82.7760055,-0.4690313,62.4409989,14.0034350,14.3545161,21.3101979,13.4777525,456.9273707
0.2825000,0.2825000,0.2825000,22.3284895,-0.0259557,-1.9125601,22.3284895,5.5128935,84.1769123,0.4596461,64.1367770,19.1056887,21.1886355,25.4961911,17.6672441,415.7881885,15.7989426,-1.2199002,72.6040181,-0.5300878,55.3757476,11.8043574,12.0702289,18.6244066,11.7791090,405.1658165
0.2850000,0.2850000,0.2850000,20.0295549,-0.0243306,-2.0787897,20.0295549,4.0296029,75.0694513,0.3005609,57.7020915,16.8788843,18.8423349,22.8499758,15.8667337,369.7555786,13.7894538,-2.3285107,63.5888831,-0.5791500,49.1107355,9.8552974,10.0587132,16.2555433,10.2809083,359.2697828
0.2875000,0.2875000,0.2875000,17.9597501,-0.0227218,-2.2230063,17.9597501,2.7016504,66.9760945,0.1576247,51.9605761,14.8745157,16.7222972,20.4727391,14.2420519,328.9052126,12.0165930,-3.3801792,55.5947552,-0.6177824,43.5519587,8.0187416,8.2872818,14.1656261,8.9591286,318.5500790
0.2900000,0.2900000,0.2900000,16.0937459,-0.0211644,-2.3469023,16.0937459,1.5172869,59.7781724,0.0298811,46.8307087,13.0671988,14.8074407,18.3331149,12.7756153,292.6334629,10.4521501,-4.4362037,48.5024975,-0.6478454,38.6169769,6.4089800,6.7273146,12.3214002,7.7927377,282.4023077
0.2925000,0.2925000,0.2925000,14.4101681,-0.0196869,-2.4521399,14.4101681,0.4647910,53.3706733,-0.0834083,42.2411153,11.4360798,13.0797433,16.4046843,11.4521510,260.4100298,9.0714036,-5.3382171,42.2075247,-0.6737530,34.2334212,4.9986158,5.3537286,10.6937225,6.7633040,250.2959191
0.2950000,0.2950000,0.2950000,12.8907730,-0.0183077,-2.5403424,12.8907730,-0.4676787,47.6602808,-0.1828940,38.1289520,9.9639471,11.5230609,14.6651506,10.2581405,231.7684642,7.8526691,-6.1058962,36.6179383,-0.6943508,30.3377035,3.7636586,4.1445220,9.2570310,5.8546605,221.7647469
